OPEN 6.3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Jun  2 2021 13:06:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCF=,LCF-1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCFCals=,-1.960000038,-0.280000001,-2968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-40 Fluorometer,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/LCF.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,ACi Yermo1 fower south,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo
Remark=,"""13:40:34 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13:40:12,2089.499999,0,0.449694608,0.180986703,187.535511,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.04622459,0.875023112,0.001656696,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,4.273803871,1.870230822,23.7072258,2,4.644859791,1,9.289719582,22.05369377,23.7072258,20.2428093,199.865448,199.0012512,10.65488434,13.4573307,31.89588737,40.28514099,300.9006653,1000.032776,1366.255371,79.69444275,-0.423913181,-0.172510237,0.032261614,0.004280721,0.038629901,0.01093537,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504503326,0.004273804,296.8572258,295.2036938,160.0052406,-0.179430653,2.942705294,36.92484936,23.46751866,22.88045979,2.799384689,0.177528019,1.072474471,1.726910218,0.111260654,14.94553804,0.942383577,36.04872814,198.9359007,0.000814882,0,875.0517919,0,#DIV/0!,#DIV/0!
Remark=,"""13:40:34 CO2 Mixer: CO2R -> 100 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:42:12 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13:41:50,2187.499999,0,-3.332925314,0.183068846,127.19575,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.04622459,0.875023112,-0.002664462,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,4.283790483,1.853969765,23.56983566,2,4.644859791,1,9.289719582,21.89680862,23.56983566,20.09333611,100.0114822,101.9365692,10.54845333,13.3577795,31.8792038,40.36946487,300.8955383,1000.626038,1719.199951,79.6901474,-0.323323429,-0.165890351,0.024370264,0.00701017,0.03711338,0.010961867,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504477692,0.00428379,296.7198357,295.0468086,160.1001624,-0.181488053,2.918453183,36.62250953,23.26473003,22.73332214,2.774528855,0.179530901,1.064483418,1.710045437,0.112519401,10.13624807,1.247793123,36.10517603,102.4209164,-0.011749148,0,875.5709097,0,#DIV/0!,#DIV/0!
Remark=,"""13:42:12 CO2 Mixer: CO2R -> 50 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:44:36 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,13:44:14,2331.499999,0,-4.934302568,0.189499992,94.53003934,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.04622459,0.875023112,-0.004495312,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,4.389029545,1.836474702,23.48692703,2,4.644859791,1,9.289719582,21.81100082,23.48692703,20.00891685,51.8394928,54.9589386,10.51617718,13.39444351,31.94928741,40.69377518,300.8923035,1000.203552,1194.132446,79.69186401,-0.344645858,-0.162621349,0.047726229,0.00747326,0.025490902,0.010529652,1,-1.355140209,7.355140209,1,0,0.159999996,111135,1.504461517,0.00438903,296.636927,294.9610008,160.0325648,-0.199552295,2.903902873,36.43913854,23.04469502,22.64896393,2.760365563,0.185711679,1.067428171,1.692937393,0.116404313,7.533275041,1.720012099,36.43892887,55.67600098,-0.032294112,0,875.2012252,0,#DIV/0!,#DIV/0!
Remark=,"""13:44:37 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:47:00 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,13:46:38,2475.499999,0,7.543912669,0.197722368,318.5643858,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.04622459,0.875023112,0.009761724,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,4.477762083,1.797647199,23.27323914,2,4.644859791,1,9.289719582,21.64982605,23.27323914,19.84498978,400.0525208,393.8660278,10.47848701,13.4148159,32.14972305,41.15886688,300.8991089,1000.255005,1959.591187,79.69143677,-1.165478706,-0.189524174,0.037481803,0.011130323,0.027999645,0.012899629,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504495544,0.004477762,296.4232391,294.799826,160.0407972,-0.212125571,2.866693153,35.97241145,22.55759555,22.46153259,2.729123072,0.193601749,1.069045953,1.660077119,0.121364679,25.38685361,0.808814072,37.04421285,392.7697319,0.007115067,0,875.2462475,0,#DIV/0!,#DIV/0!
Remark=,"""13:47:01 CO2 Mixer: CO2R -> 400 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:49:24 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,13:49:02,2619.499999,0,7.800820614,0.199085406,316.5999247,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.04622459,0.875023112,0.010059742,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,4.500089221,1.794453242,23.28382301,2,4.644859791,1,9.289719582,21.68129921,23.28382301,19.87925529,399.8825378,393.5203857,10.52683353,13.47765636,32.23654175,41.27291107,300.8949585,999.8084717,1378.866089,79.69286346,-1.163765192,-0.187391192,0.052080344,0.005419078,0.056594454,0.009009223,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504474792,0.004500089,296.433823,294.8312992,159.9693519,-0.21528675,2.86852627,35.99476974,22.51711337,22.48256111,2.732612786,0.194908378,1.074073028,1.658539758,0.122186254,25.23075457,0.804532462,37.20250793,392.3867554,0.007396022,0,874.8555206,0,#DIV/0!,#DIV/0!
Remark=,"""13:49:24 CO2 Mixer: CO2R -> 600 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:51:48 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,13:51:26,2763.499999,0,13.46687392,0.19502298,457.6516746,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.04622459,0.875023112,0.016536157,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,4.421970761,1.79936838,23.24349403,2,4.644859791,1,9.289719582,21.68834305,23.24349403,19.89174271,600.1414795,589.4573364,10.42907429,13.32921505,31.92147446,40.79827118,300.8839722,999.8171387,960.8930054,79.68799591,-2.054075956,-0.186640322,0.037462398,0.005560916,0.108281791,0.00165659,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504419861,0.004421971,296.393494,294.838343,159.9707386,-0.200090664,2.861546814,35.90938361,22.58016856,22.46591854,2.729850605,0.191012965,1.062178434,1.66767217,0.119737016,36.46934477,0.776394908,36.85744838,587.5003043,0.008448585,0,874.8631044,0,#DIV/0!,#DIV/0!
Remark=,"""13:51:48 CO2 Mixer: CO2R -> 800 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:54:00 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,13:53:38,2895.499999,0,17.55553253,0.181361739,602.6737364,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-1,0.87,0.92,10.04622459,0.875023112,0.021192227,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,#DIV/0!,4.185673858,1.828986063,23.27258301,2,4.644859791,1,9.289719582,22.26420975,23.27258301,21.02556229,800.0687256,786.2123413,10.27556705,13.02151775,30.36409187,38.47831726,300.8917847,1000.638733,1952.008423,79.68299103,-3.373378277,-0.210466638,0.043242432,0.005879243,0.067728564,0.00852413,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.504458923,0.004185674,296.422583,295.4142097,160.1021937,-0.136624049,2.866579546,35.97479849,22.95328074,22.76839638,2.780436319,0.177888843,1.037593482,1.742842836,0.111487415,48.02284593,0.766553391,35.84635393,783.6611374,0.00803028,0,875.5820184,0,#DIV/0!,#DIV/0!
Remark=,"""13:54:01 LCF Lamp: ParIn -> 1000 uml, with blue = 10 percent, actinic on""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:54:01 CO2 Mixer: CO2R -> 800 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:54:01 Coolers: Tleaf -> 23.50 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""13:54:01 Flow: Fixed -> 300 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
